Date,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
2020-06-10,203.41000366210938,9870.0947265625,1.1332215070724487,1713.300048828125,189.31463623046875,26989.990234375
2020-06-11,170.0,9321.78125,1.1365444660186768,1732.0,179.1487579345703,25128.169921875
2020-06-12,189.50999450683594,9480.84375,1.1288082599639893,1729.300048828125,180.56256103515625,25605.5390625
2020-06-13,,9475.27734375,,,,
2020-06-14,,9386.7880859375,,,,
2020-06-15,190.94000244140625,9450.7021484375,1.1252011060714722,1720.300048828125,181.71669006347656,25763.16015625
2020-06-16,197.77000427246094,9538.0244140625,1.1337740421295166,1729.5999755859375,186.16966247558594,26289.98046875
2020-06-17,192.5399932861328,9480.2548828125,1.1265701055526733,1729.199951171875,186.81405639648438,26119.609375
2020-06-18,192.2899932861328,9411.8408203125,1.1242902278900146,1724.800048828125,188.8145294189453,26080.099609375
2020-06-19,187.02000427246094,9288.0185546875,1.1211000680923462,1745.9000244140625,187.68922424316406,25871.4609375
2020-06-20,,9332.3408203125,,,,
2020-06-21,,9303.6298828125,,,,
2020-06-22,188.52000427246094,9648.7177734375,1.1177555322647095,1756.699951171875,192.9020233154297,26024.9609375
2020-06-23,187.8800048828125,9629.658203125,1.1279679536819458,1772.0999755859375,194.19081115722656,26156.099609375
2020-06-24,176.69000244140625,9313.6103515625,1.1312345266342163,1765.800048828125,190.27639770507812,25445.939453125
2020-06-25,174.8800048828125,9264.8134765625,1.1250872611999512,1762.0999755859375,192.68081665039062,25745.599609375
2020-06-26,170.00999450683594,9162.91796875,1.1222084760665894,1772.5,188.82412719726562,25015.55078125
2020-06-27,,9045.390625,,,,
2020-06-28,,9143.58203125,,,,
2020-06-29,194.49000549316406,9190.8544921875,1.1225864887237549,1774.800048828125,190.8534698486328,25595.80078125
2020-06-30,183.3000030517578,9137.9931640625,1.1247202157974243,1793.0,195.72964477539062,25812.880859375
2020-07-01,180.32000732421875,9228.3251953125,1.1235954761505127,1773.199951171875,196.87413024902344,25734.970703125
2020-07-02,180.80999755859375,9123.41015625,1.1251378059387207,1784.0,198.37449645996094,25827.359375
2020-07-03,,9087.3037109375,1.1237848997116089,,,
2020-07-04,,9132.48828125,,,,
2020-07-05,,9073.9423828125,,,,
2020-07-06,187.91000366210938,9375.474609375,1.1247202157974243,1788.5,202.64476013183594,26287.029296875
2020-07-07,178.8800048828125,9252.27734375,1.1312856674194336,1804.199951171875,200.28843688964844,25890.1796875
2020-07-08,180.0800018310547,9428.3330078125,1.1275228261947632,1815.5,204.693359375,26067.279296875
2020-07-09,173.27999877929688,9277.9677734375,1.1339154243469238,1799.199951171875,206.1263885498047,25706.08984375
2020-07-10,178.44000244140625,9278.8076171875,1.1287955045700073,1798.199951171875,205.501220703125,26075.30078125
2020-07-11,,9240.3466796875,,,,
2020-07-12,,9276.5,,,,
2020-07-13,175.64999389648438,9243.6142578125,1.1310042142868042,1811.0,199.15354919433594,26085.80078125
2020-07-14,179.9600067138672,9243.2138671875,1.134549617767334,1810.5999755859375,200.3845672607422,26642.58984375
2020-07-15,187.94000244140625,9192.8369140625,1.1410704851150513,1811.4000244140625,200.08644104003906,26870.099609375
2020-07-16,178.6999969482422,9132.2275390625,1.1417193412780762,1798.699951171875,196.1239776611328,26734.7109375
2020-07-17,175.66000366210938,9151.392578125,1.139211654663086,1808.300048828125,195.12371826171875,26671.94921875
2020-07-18,,9159.0400390625,,,,
2020-07-19,,9185.8173828125,,,,
2020-07-20,174.4199981689453,9164.2314453125,1.1442956924438477,1815.9000244140625,203.51031494140625,26680.869140625
2020-07-21,178.6300048828125,9374.8876953125,1.1458691358566284,1842.4000244140625,200.76931762695312,26840.400390625
2020-07-22,179.7899932861328,9525.36328125,1.15340256690979,1864.0999755859375,203.65463256835938,27005.83984375
2020-07-23,176.4499969482422,9581.072265625,1.1568717956542969,1889.0999755859375,194.7967071533203,26652.330078125
2020-07-24,173.75999450683594,9536.892578125,1.1596084833145142,1897.300048828125,193.60411071777344,26469.890625
2020-07-25,,9677.11328125,,,,
2020-07-26,,9905.1669921875,,,,
2020-07-27,170.2100067138672,10990.873046875,1.1652567386627197,1931.0,196.05667114257812,26584.76953125
2020-07-28,170.83999633789062,10912.8232421875,1.1769275665283203,1944.699951171875,194.2965850830078,26379.279296875
2020-07-29,166.00999450683594,11100.4677734375,1.171879529953003,1953.5,196.2586212158203,26539.5703125
2020-07-30,161.9499969482422,11111.2138671875,1.1782865524291992,1942.300048828125,196.10472106933594,26313.650390625
2020-07-31,158.0,11323.466796875,1.1872254610061646,1962.800048828125,197.17227172851562,26428.3203125
2020-08-01,,11759.5927734375,,,,
2020-08-02,,11053.6142578125,,,,
2020-08-03,162.27000427246094,11246.3486328125,1.1782310009002686,1966.0,208.26145935058594,26664.400390625
2020-08-04,165.07000732421875,11205.892578125,1.1763322353363037,2001.199951171875,205.13572692871094,26828.470703125
2020-08-05,174.27999877929688,11747.0224609375,1.181544303894043,2031.0999755859375,204.7991180419922,27201.51953125
2020-08-06,172.1999969482422,11779.7734375,1.187281847000122,2051.5,208.07876586914062,27386.98046875
2020-08-07,170.02000427246094,11601.47265625,1.1876484155654907,2010.0999755859375,204.35667419433594,27433.48046875
2020-08-08,,11754.0458984375,,,,
2020-08-09,,11675.7392578125,,,,
2020-08-10,179.41000366210938,11878.111328125,1.1782727241516113,2024.4000244140625,200.28843688964844,27791.439453125
